DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2020-07,1770.419,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2020-08,1203.586,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2020-09,2368.672,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2020-10,2227.361,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2020-11,3119.813,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2020-12,2035.777,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2021-01,1588.380,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2021-02,2356.680,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2021-03,2942.050,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2021-04,2636.130,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2021-05,1455.130,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2021-06,1227.250,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2021-07,1517.700,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2021-08,1853.890,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2021-09,2174.470,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2021-10,3255.090,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2021-11,2795.800,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2021-12,2925.780,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2022-01,4126.200,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2022-02,3550.970,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2022-03,3241.390,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2022-04,2635.890,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2022-05,2703.270,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SE,2022-06,1812.600,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2017-01,0.923,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2017-02,0.665,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2017-03,0.364,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2017-04,0.431,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2017-05,0.218,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2017-06,0.305,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2017-07,0.245,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2017-08,0.378,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2017-09,0.637,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2017-10,0.274,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2017-11,0.730,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2017-12,0.546,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2018-01,0.418,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2018-02,0.669,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2018-03,0.619,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2018-04,0.328,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2018-05,0.518,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2018-06,0.311,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2018-07,0.176,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2018-08,0.523,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2018-09,0.364,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2018-10,0.787,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2018-11,0.896,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2018-12,0.411,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2019-01,0.751,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2019-02,0.523,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2019-03,0.684,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2019-04,0.463,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2019-05,0.420,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2019-06,0.280,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2019-07,0.277,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2019-08,0.523,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2019-09,0.640,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2019-10,0.429,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2019-11,0.564,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2019-12,0.584,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2020-01,0.482,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2020-02,0.361,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2020-03,0.879,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2020-04,0.614,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2020-05,0.594,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2020-06,0.150,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2020-07,0.331,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2020-08,0.393,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2020-09,0.589,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2020-10,0.380,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2020-11,0.698,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2020-12,0.736,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2021-01,0.577,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2021-02,0.496,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2021-03,0.496,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2021-04,0.418,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2021-05,0.389,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2021-06,0.150,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2021-07,0.203,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2021-08,0.456,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2021-09,0.307,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2021-10,0.610,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2021-11,0.879,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2021-12,0.554,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2022-01,0.427,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2022-02,0.405,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2022-03,0.689,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2022-04,0.431,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SI,2022-05,0.445,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2017-01,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2017-02,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2017-03,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2017-04,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2017-05,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2017-06,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2017-07,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2017-08,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2017-09,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2017-10,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2017-11,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2017-12,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2018-01,1.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2018-02,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2018-03,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2018-04,1.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2018-05,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2018-06,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2018-07,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2018-08,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2018-09,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2018-10,1.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2018-11,1.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2018-12,1.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2019-01,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2019-02,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2019-03,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2019-04,1.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2019-05,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2019-06,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2019-07,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2019-08,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2019-09,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2019-10,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2019-11,1.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2019-12,1.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2020-01,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2020-02,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2020-03,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2020-04,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2020-05,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2020-06,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2020-07,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2020-08,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2020-09,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2020-10,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2020-11,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2020-12,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2021-01,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2021-02,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2021-03,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2021-04,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2021-05,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2021-06,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2021-07,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2021-08,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2021-09,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2021-10,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2021-11,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2021-12,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2022-01,1.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2022-02,1.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2022-03,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2022-04,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,SK,2022-05,0.000,n
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2017-01,1635.333,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2017-02,1554.185,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2017-03,1361.263,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2017-04,983.150,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2017-05,1302.862,e
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2017-06,971.423,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2017-07,2166.047,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2017-08,2275.200,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2017-09,1048.968,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2017-10,1337.965,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2017-11,1098.790,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2017-12,2200.570,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2018-01,1808.591,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2018-02,1671.700,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2018-03,2045.477,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2018-04,1161.756,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2018-05,1215.851,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2018-06,1229.547,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2018-07,1424.315,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2018-08,2342.476,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2018-09,1704.875,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,RA310,GWH,TR,2018-10,1512.722,
