,country,time-period,fuel-type,value(GWH)
2116,Slovakia,2017-03,Coal and manufactured gases,229.0
2117,Slovakia,2017-04,Coal and manufactured gases,188.0
2118,Slovakia,2017-05,Coal and manufactured gases,152.0
2119,Slovakia,2017-06,Coal and manufactured gases,177.0
2120,Slovakia,2017-07,Coal and manufactured gases,163.0
2121,Slovakia,2017-08,Coal and manufactured gases,222.0
2122,Slovakia,2017-09,Coal and manufactured gases,182.0
2123,Slovakia,2017-10,Coal and manufactured gases,205.0
2124,Slovakia,2017-11,Coal and manufactured gases,253.0
2125,Slovakia,2017-12,Coal and manufactured gases,252.0
2126,Slovakia,2018-01,Coal and manufactured gases,249.0
2127,Slovakia,2018-02,Coal and manufactured gases,247.0
2128,Slovakia,2018-03,Coal and manufactured gases,219.0
2129,Slovakia,2018-04,Coal and manufactured gases,167.0
2130,Slovakia,2018-05,Coal and manufactured gases,140.0
2131,Slovakia,2018-06,Coal and manufactured gases,135.0
2132,Slovakia,2018-07,Coal and manufactured gases,217.0
2133,Slovakia,2018-08,Coal and manufactured gases,144.0
2134,Slovakia,2018-09,Coal and manufactured gases,164.0
2135,Slovakia,2018-10,Coal and manufactured gases,181.0
2136,Slovakia,2018-11,Coal and manufactured gases,191.0
2137,Slovakia,2018-12,Coal and manufactured gases,295.0
2138,Slovakia,2019-01,Coal and manufactured gases,256.0
2139,Slovakia,2019-02,Coal and manufactured gases,216.0
2140,Slovakia,2019-03,Coal and manufactured gases,244.0
2141,Slovakia,2019-04,Coal and manufactured gases,183.0
2142,Slovakia,2019-05,Coal and manufactured gases,145.0
2143,Slovakia,2019-06,Coal and manufactured gases,156.0
2144,Slovakia,2019-07,Coal and manufactured gases,216.0
2145,Slovakia,2019-08,Coal and manufactured gases,138.0
2146,Slovakia,2019-09,Coal and manufactured gases,91.0
2147,Slovakia,2019-10,Coal and manufactured gases,155.0
2148,Slovakia,2019-11,Coal and manufactured gases,189.0
2149,Slovakia,2019-12,Coal and manufactured gases,216.0
2150,Slovakia,2020-01,Coal and manufactured gases,247.0
2151,Slovakia,2020-02,Coal and manufactured gases,170.0
2152,Slovakia,2020-03,Coal and manufactured gases,163.0
2153,Slovakia,2020-04,Coal and manufactured gases,91.0
2154,Slovakia,2020-05,Coal and manufactured gases,75.0
2155,Slovakia,2020-06,Coal and manufactured gases,76.0
2156,Slovakia,2020-07,Coal and manufactured gases,71.0
2157,Slovakia,2020-08,Coal and manufactured gases,46.0
2158,Slovakia,2020-09,Coal and manufactured gases,114.0
2159,Slovakia,2020-10,Coal and manufactured gases,111.0
2160,Slovakia,2020-11,Coal and manufactured gases,152.0
2161,Slovakia,2020-12,Coal and manufactured gases,173.0
2162,Slovakia,2021-01,Coal and manufactured gases,140.0
2163,Slovakia,2021-02,Coal and manufactured gases,121.0
2164,Slovakia,2021-03,Coal and manufactured gases,109.0
2165,Slovakia,2021-04,Coal and manufactured gases,127.0
2166,Slovakia,2021-05,Coal and manufactured gases,75.0
2167,Slovakia,2021-06,Coal and manufactured gases,67.0
2168,Slovakia,2021-07,Coal and manufactured gases,72.0
2169,Slovakia,2021-08,Coal and manufactured gases,42.0
2170,Slovakia,2021-09,Coal and manufactured gases,119.0
2171,Slovakia,2021-10,Coal and manufactured gases,105.0
2172,Slovakia,2021-11,Coal and manufactured gases,137.0
2173,Slovakia,2021-12,Coal and manufactured gases,156.0
2174,Slovakia,2022-01,Coal and manufactured gases,157.0
2175,Slovakia,2022-02,Coal and manufactured gases,137.0
2176,Slovakia,2022-03,Coal and manufactured gases,120.0
2177,Slovakia,2022-04,Coal and manufactured gases,87.0
2178,Slovakia,2022-05,Coal and manufactured gases,76.0
2179,Turkey,2017-01,Coal and manufactured gases,8266.729
2180,Turkey,2017-02,Coal and manufactured gases,7060.564
2181,Turkey,2017-03,Coal and manufactured gases,6973.693
2182,Turkey,2017-04,Coal and manufactured gases,5462.527
2183,Turkey,2017-05,Coal and manufactured gases,5595.994
2184,Turkey,2017-06,Coal and manufactured gases,6982.643
2185,Turkey,2017-07,Coal and manufactured gases,8517.426
2186,Turkey,2017-08,Coal and manufactured gases,8272.304
2187,Turkey,2017-09,Coal and manufactured gases,7561.739
2188,Turkey,2017-10,Coal and manufactured gases,7822.003
2189,Turkey,2017-11,Coal and manufactured gases,7994.726
2190,Turkey,2017-12,Coal and manufactured gases,8021.704
2191,Turkey,2018-01,Coal and manufactured gases,9023.603
2192,Turkey,2018-02,Coal and manufactured gases,8752.788
2193,Turkey,2018-03,Coal and manufactured gases,7512.066
2194,Turkey,2018-04,Coal and manufactured gases,7147.657
2195,Turkey,2018-05,Coal and manufactured gases,8034.432
2196,Turkey,2018-06,Coal and manufactured gases,8396.688
2197,Turkey,2018-07,Coal and manufactured gases,8852.376
2198,Turkey,2018-08,Coal and manufactured gases,9381.185
2199,Turkey,2018-09,Coal and manufactured gases,8590.301
2200,Turkey,2018-10,Coal and manufactured gases,9240.702
2201,Turkey,2018-11,Coal and manufactured gases,9119.052
2202,Turkey,2018-12,Coal and manufactured gases,9073.814
2203,Turkey,2019-01,Coal and manufactured gases,8165.105
2204,Turkey,2019-02,Coal and manufactured gases,8367.575
2205,Turkey,2019-03,Coal and manufactured gases,7815.959
2206,Turkey,2019-04,Coal and manufactured gases,6461.448
2207,Turkey,2019-05,Coal and manufactured gases,6311.399
2208,Turkey,2019-06,Coal and manufactured gases,7020.577
2209,Turkey,2019-07,Coal and manufactured gases,9853.184
2210,Turkey,2019-08,Coal and manufactured gases,9590.97
2211,Turkey,2019-09,Coal and manufactured gases,9596.068
2212,Turkey,2019-10,Coal and manufactured gases,9820.356
2213,Turkey,2019-11,Coal and manufactured gases,9614.39
2214,Turkey,2019-12,Coal and manufactured gases,10088.356
2215,Turkey,2020-01,Coal and manufactured gases,8896.502
2216,Turkey,2020-02,Coal and manufactured gases,8060.126
2217,Turkey,2020-03,Coal and manufactured gases,7465.589
2218,Turkey,2020-04,Coal and manufactured gases,4619.104
2219,Turkey,2020-05,Coal and manufactured gases,5568.99
2220,Turkey,2020-06,Coal and manufactured gases,8753.877
2221,Turkey,2020-07,Coal and manufactured gases,9167.583
2222,Turkey,2020-08,Coal and manufactured gases,8916.802
2223,Turkey,2020-09,Coal and manufactured gases,8629.859
2224,Turkey,2020-10,Coal and manufactured gases,8522.423
2225,Turkey,2020-11,Coal and manufactured gases,8755.878
2226,Turkey,2020-12,Coal and manufactured gases,9154.54
2227,Turkey,2021-01,Coal and manufactured gases,8566.539
2228,Turkey,2021-02,Coal and manufactured gases,8183.394
2229,Turkey,2021-03,Coal and manufactured gases,7761.178
2230,Turkey,2021-04,Coal and manufactured gases,6604.458
2231,Turkey,2021-05,Coal and manufactured gases,6648.349
2232,Turkey,2021-06,Coal and manufactured gases,7291.796
2233,Turkey,2021-07,Coal and manufactured gases,8014.726
2234,Turkey,2021-08,Coal and manufactured gases,8874.592
2235,Turkey,2021-09,Coal and manufactured gases,7670.306
2236,Turkey,2021-10,Coal and manufactured gases,6155.473
2237,Turkey,2021-11,Coal and manufactured gases,8966.273
2238,Turkey,2021-12,Coal and manufactured gases,9522.085
2239,Turkey,2022-01,Coal and manufactured gases,9655.557
2240,Turkey,2022-02,Coal and manufactured gases,8533.238
2241,Turkey,2022-03,Coal and manufactured gases,7737.671
2242,Turkey,2022-04,Coal and manufactured gases,6193.873
2243,Turkey,2022-05,Coal and manufactured gases,6121.924
2244,Ukraine,2017-10,Coal and manufactured gases,0.0
2245,Ukraine,2017-11,Coal and manufactured gases,0.0
2246,Ukraine,2017-12,Coal and manufactured gases,0.0
2247,Ukraine,2018-01,Coal and manufactured gases,0.0
2248,Ukraine,2018-02,Coal and manufactured gases,0.0
2249,Ukraine,2018-03,Coal and manufactured gases,0.0
2250,Ukraine,2018-04,Coal and manufactured gases,0.0
2251,Ukraine,2018-05,Coal and manufactured gases,0.0
2252,Ukraine,2018-06,Coal and manufactured gases,0.0
2253,Ukraine,2018-07,Coal and manufactured gases,0.0
2254,Ukraine,2018-08,Coal and manufactured gases,0.0
2255,Ukraine,2018-09,Coal and manufactured gases,0.0
2256,Ukraine,2018-10,Coal and manufactured gases,0.0
2257,Ukraine,2018-11,Coal and manufactured gases,0.0
2258,Ukraine,2018-12,Coal and manufactured gases,0.0
2259,Ukraine,2019-01,Coal and manufactured gases,0.0
2260,Ukraine,2019-02,Coal and manufactured gases,0.0
2261,Ukraine,2019-03,Coal and manufactured gases,0.0
2262,Ukraine,2019-04,Coal and manufactured gases,0.0
2263,Ukraine,2019-05,Coal and manufactured gases,0.0
2264,Ukraine,2019-06,Coal and manufactured gases,0.0
2265,Ukraine,2019-07,Coal and manufactured gases,0.0
2266,Ukraine,2019-08,Coal and manufactured gases,0.0
2267,Ukraine,2019-09,Coal and manufactured gases,0.0
2268,Ukraine,2019-10,Coal and manufactured gases,0.0
2269,Ukraine,2019-11,Coal and manufactured gases,0.0
2270,Ukraine,2019-12,Coal and manufactured gases,0.0
2271,Ukraine,2020-01,Coal and manufactured gases,0.0
2272,Ukraine,2020-02,Coal and manufactured gases,0.0
2273,Ukraine,2020-03,Coal and manufactured gases,0.0
2274,Ukraine,2020-04,Coal and manufactured gases,0.0
2275,Ukraine,2020-05,Coal and manufactured gases,0.0
2276,Ukraine,2020-06,Coal and manufactured gases,0.0
2277,Ukraine,2020-07,Coal and manufactured gases,0.0
2278,Ukraine,2020-08,Coal and manufactured gases,0.0
2279,Ukraine,2020-09,Coal and manufactured gases,0.0
2280,Ukraine,2020-10,Coal and manufactured gases,0.0
2281,Ukraine,2020-11,Coal and manufactured gases,0.0
2282,Ukraine,2020-12,Coal and manufactured gases,0.0
2283,Ukraine,2021-01,Coal and manufactured gases,0.0
2284,Ukraine,2021-02,Coal and manufactured gases,0.0
2285,Ukraine,2021-03,Coal and manufactured gases,0.0
2286,Ukraine,2021-04,Coal and manufactured gases,0.0
2287,Ukraine,2021-05,Coal and manufactured gases,0.0
2288,Ukraine,2021-06,Coal and manufactured gases,0.0
2289,Ukraine,2021-07,Coal and manufactured gases,0.0
2290,Ukraine,2021-08,Coal and manufactured gases,0.0
2291,Ukraine,2021-09,Coal and manufactured gases,0.0
2292,Ukraine,2021-10,Coal and manufactured gases,0.0
2293,Ukraine,2021-11,Coal and manufactured gases,0.0
2294,Ukraine,2021-12,Coal and manufactured gases,0.0
2295,Ukraine,2022-01,Coal and manufactured gases,0.0
2296,United Kingdom,2017-01,Coal and manufactured gases,1548.857
2297,United Kingdom,2017-02,Coal and manufactured gases,3582.793
2298,United Kingdom,2017-03,Coal and manufactured gases,1559.311
2299,United Kingdom,2017-04,Coal and manufactured gases,442.805
2300,United Kingdom,2017-05,Coal and manufactured gases,581.683
2301,United Kingdom,2017-06,Coal and manufactured gases,450.63
2302,United Kingdom,2017-07,Coal and manufactured gases,430.888
2303,United Kingdom,2017-08,Coal and manufactured gases,496.649
2304,United Kingdom,2017-09,Coal and manufactured gases,1131.171
2305,United Kingdom,2017-10,Coal and manufactured gases,945.2
2306,United Kingdom,2017-11,Coal and manufactured gases,3185.976
2307,United Kingdom,2017-12,Coal and manufactured gases,3834.931
2308,United Kingdom,2018-01,Coal and manufactured gases,1544.638
2309,United Kingdom,2018-02,Coal and manufactured gases,2793.485
2310,United Kingdom,2018-03,Coal and manufactured gases,3925.763
2311,United Kingdom,2018-04,Coal and manufactured gases,605.513
2312,United Kingdom,2018-05,Coal and manufactured gases,284.872
2313,United Kingdom,2018-06,Coal and manufactured gases,257.032
2314,United Kingdom,2018-07,Coal and manufactured gases,180.941
2315,United Kingdom,2018-08,Coal and manufactured gases,283.291
2316,United Kingdom,2018-09,Coal and manufactured gases,1294.489
2317,United Kingdom,2018-10,Coal and manufactured gases,1013.561
2318,United Kingdom,2018-11,Coal and manufactured gases,2319.365
2319,United Kingdom,2018-12,Coal and manufactured gases,1463.082
2320,United Kingdom,2019-01,Coal and manufactured gases,1819.846
2321,United Kingdom,2019-02,Coal and manufactured gases,621.619
2322,United Kingdom,2019-03,Coal and manufactured gases,449.866
2323,United Kingdom,2019-04,Coal and manufactured gases,297.6
2324,United Kingdom,2019-05,Coal and manufactured gases,39.164
2325,United Kingdom,2019-06,Coal and manufactured gases,93.325
2326,United Kingdom,2019-07,Coal and manufactured gases,128.291
2327,United Kingdom,2019-08,Coal and manufactured gases,333.352
2328,United Kingdom,2019-09,Coal and manufactured gases,227.422
2329,United Kingdom,2019-10,Coal and manufactured gases,387.847
2330,United Kingdom,2019-11,Coal and manufactured gases,1086.711
2331,United Kingdom,2019-12,Coal and manufactured gases,1047.15
2332,United Kingdom,2020-01,Coal and manufactured gases,1543.35
2333,United Kingdom,2020-02,Coal and manufactured gases,1041.372
2334,United Kingdom,2020-03,Coal and manufactured gases,529.489
2335,United Kingdom,2020-04,Coal and manufactured gases,150.211
2336,United Kingdom,2020-05,Coal and manufactured gases,67.781
2337,United Kingdom,2020-06,Coal and manufactured gases,129.648
2338,United Kingdom,2020-07,Coal and manufactured gases,99.573
2339,United Kingdom,2020-08,Coal and manufactured gases,139.45
2340,United Kingdom,2020-09,Coal and manufactured gases,255.69
2341,United Kingdom,2020-10,Coal and manufactured gases,178.783
2342,Albania,2018-01,Combustible fuels,0.0
2343,Albania,2018-02,Combustible fuels,0.0
2344,Albania,2018-03,Combustible fuels,0.0
2345,Albania,2018-04,Combustible fuels,0.0
2346,Albania,2018-05,Combustible fuels,0.0
2347,Albania,2018-06,Combustible fuels,0.0
2348,Albania,2018-07,Combustible fuels,0.0
2349,Albania,2018-08,Combustible fuels,0.0
2350,Albania,2018-09,Combustible fuels,0.0
2351,Albania,2018-10,Combustible fuels,0.0
2352,Albania,2018-11,Combustible fuels,0.0
2353,Albania,2018-12,Combustible fuels,0.0
2354,Albania,2019-01,Combustible fuels,0.0
2355,Albania,2019-02,Combustible fuels,0.0
2356,Albania,2019-03,Combustible fuels,0.0
2357,Albania,2019-04,Combustible fuels,0.0
2358,Albania,2019-05,Combustible fuels,0.0
2359,Albania,2019-06,Combustible fuels,0.0
2360,Albania,2019-07,Combustible fuels,0.0
2361,Albania,2019-08,Combustible fuels,0.0
2362,Albania,2019-09,Combustible fuels,0.0
2363,Albania,2019-10,Combustible fuels,0.0
2364,Albania,2019-11,Combustible fuels,0.0
2365,Albania,2019-12,Combustible fuels,0.0
2366,Albania,2020-01,Combustible fuels,0.0
2367,Albania,2020-02,Combustible fuels,0.0
2368,Albania,2020-03,Combustible fuels,0.0
2369,Albania,2020-04,Combustible fuels,0.0
2370,Albania,2020-05,Combustible fuels,0.0
2371,Albania,2020-06,Combustible fuels,0.0
2372,Albania,2020-07,Combustible fuels,0.0
2373,Albania,2020-08,Combustible fuels,0.0
2374,Albania,2020-09,Combustible fuels,0.0
2375,Albania,2020-10,Combustible fuels,0.0
2376,Albania,2020-11,Combustible fuels,0.0
2377,Albania,2020-12,Combustible fuels,0.0
2378,Albania,2021-01,Combustible fuels,0.0
2379,Albania,2021-02,Combustible fuels,0.0
2380,Albania,2021-03,Combustible fuels,0.0
2381,Albania,2021-04,Combustible fuels,0.0
2382,Albania,2021-05,Combustible fuels,0.0
2383,Albania,2021-06,Combustible fuels,0.0
2384,Albania,2021-07,Combustible fuels,0.0
2385,Albania,2021-08,Combustible fuels,0.0
2386,Albania,2021-09,Combustible fuels,0.0
2387,Albania,2021-10,Combustible fuels,0.0
2388,Albania,2021-11,Combustible fuels,0.0
2389,Albania,2021-12,Combustible fuels,0.0
2390,Albania,2022-01,Combustible fuels,0.0
2391,Albania,2022-02,Combustible fuels,0.0
2392,Albania,2022-03,Combustible fuels,0.0
2393,Albania,2022-04,Combustible fuels,0.0
2394,Albania,2022-05,Combustible fuels,0.0
2395,Austria,2016-01,Combustible fuels,1981.0
2396,Austria,2016-02,Combustible fuels,1585.0
2397,Austria,2016-03,Combustible fuels,1491.0
2398,Austria,2016-04,Combustible fuels,1048.0
2399,Austria,2016-05,Combustible fuels,672.0
2400,Austria,2016-06,Combustible fuels,624.0
2401,Austria,2016-07,Combustible fuels,629.0
2402,Austria,2016-08,Combustible fuels,572.0
2403,Austria,2016-09,Combustible fuels,949.0
2404,Austria,2016-10,Combustible fuels,1513.0
2405,Austria,2016-11,Combustible fuels,1844.0
2406,Austria,2016-12,Combustible fuels,2324.0
2407,Austria,2017-01,Combustible fuels,3090.181
2408,Austria,2017-02,Combustible fuels,2232.747
2409,Austria,2017-03,Combustible fuels,1626.041
2410,Austria,2017-04,Combustible fuels,1113.839
2411,Austria,2017-05,Combustible fuels,708.651
2412,Austria,2017-06,Combustible fuels,957.797
2413,Austria,2017-07,Combustible fuels,948.355
2414,Austria,2017-08,Combustible fuels,915.092
2415,Austria,2017-09,Combustible fuels,956.173
2416,Austria,2017-10,Combustible fuels,1428.173
2417,Austria,2017-11,Combustible fuels,1848.399
2418,Austria,2017-12,Combustible fuels,1784.236
2419,Austria,2018-01,Combustible fuels,1903.068
2420,Austria,2018-02,Combustible fuels,2008.896
2421,Austria,2018-03,Combustible fuels,1745.705
