,country,time-period,fuel-type,value(GWH)
502,Denmark,2017-06,Coal and manufactured gases,139.607
503,Denmark,2017-07,Coal and manufactured gases,205.827
504,Denmark,2017-08,Coal and manufactured gases,269.001
505,Denmark,2017-09,Coal and manufactured gases,423.53
506,Denmark,2017-10,Coal and manufactured gases,445.801
507,Denmark,2017-11,Coal and manufactured gases,597.989
508,Denmark,2017-12,Coal and manufactured gases,635.497
509,Denmark,2018-01,Coal and manufactured gases,749.818
510,Denmark,2018-02,Coal and manufactured gases,967.126
511,Denmark,2018-03,Coal and manufactured gases,1253.15
512,Denmark,2018-04,Coal and manufactured gases,672.046
513,Denmark,2018-05,Coal and manufactured gases,335.162
514,Denmark,2018-06,Coal and manufactured gases,114.928
515,Denmark,2018-07,Coal and manufactured gases,332.565
516,Denmark,2018-08,Coal and manufactured gases,313.293
517,Denmark,2018-09,Coal and manufactured gases,323.694
518,Denmark,2018-10,Coal and manufactured gases,456.49
519,Denmark,2018-11,Coal and manufactured gases,576.386
520,Denmark,2018-12,Coal and manufactured gases,776.982
521,Denmark,2019-01,Coal and manufactured gases,848.334
522,Denmark,2019-02,Coal and manufactured gases,597.785
523,Denmark,2019-03,Coal and manufactured gases,519.869
524,Denmark,2019-04,Coal and manufactured gases,383.463
525,Denmark,2019-05,Coal and manufactured gases,207.721
526,Denmark,2019-06,Coal and manufactured gases,28.626
527,Denmark,2019-07,Coal and manufactured gases,0
528,Denmark,2019-08,Coal and manufactured gases,15.588
529,Denmark,2019-09,Coal and manufactured gases,76.926
530,Denmark,2019-10,Coal and manufactured gases,229.882
531,Denmark,2019-11,Coal and manufactured gases,385.789
532,Denmark,2019-12,Coal and manufactured gases,500.831
533,Denmark,2020-01,Coal and manufactured gases,509.792
534,Denmark,2020-02,Coal and manufactured gases,481.411
535,Denmark,2020-03,Coal and manufactured gases,470.696
536,Denmark,2020-04,Coal and manufactured gases,256.253
537,Denmark,2020-05,Coal and manufactured gases,285.566
538,Denmark,2020-06,Coal and manufactured gases,164.017
539,Denmark,2020-07,Coal and manufactured gases,168.147
540,Denmark,2020-08,Coal and manufactured gases,163.818
541,Denmark,2020-09,Coal and manufactured gases,163.774
542,Denmark,2020-10,Coal and manufactured gases,264.205
543,Denmark,2020-11,Coal and manufactured gases,336.564
544,Denmark,2020-12,Coal and manufactured gases,494.648
545,Denmark,2021-01,Coal and manufactured gases,880.016
546,Denmark,2021-02,Coal and manufactured gases,730.135
547,Denmark,2021-03,Coal and manufactured gases,523.876
548,Denmark,2021-04,Coal and manufactured gases,408.828
549,Denmark,2021-05,Coal and manufactured gases,253.036
550,Denmark,2021-06,Coal and manufactured gases,261.104
551,Denmark,2021-07,Coal and manufactured gases,337.779
552,Denmark,2021-08,Coal and manufactured gases,223.431
553,Denmark,2021-09,Coal and manufactured gases,483.903
554,Denmark,2021-10,Coal and manufactured gases,356.951
555,Denmark,2021-11,Coal and manufactured gases,511.106
556,Denmark,2021-12,Coal and manufactured gases,777.859
557,Denmark,2022-01,Coal and manufactured gases,633.374
558,Denmark,2022-02,Coal and manufactured gases,450.135
559,Denmark,2022-03,Coal and manufactured gases,834.193
560,Denmark,2022-04,Coal and manufactured gases,459.827
561,Denmark,2022-05,Coal and manufactured gases,359.779
562,Estonia,2017-01,Coal and manufactured gases,0
563,Estonia,2017-02,Coal and manufactured gases,0
564,Estonia,2017-03,Coal and manufactured gases,0
565,Estonia,2017-04,Coal and manufactured gases,0
566,Estonia,2017-05,Coal and manufactured gases,0
567,Estonia,2017-06,Coal and manufactured gases,0
568,Estonia,2017-07,Coal and manufactured gases,0
569,Estonia,2017-08,Coal and manufactured gases,0
570,Estonia,2017-09,Coal and manufactured gases,0
571,Estonia,2017-10,Coal and manufactured gases,0
572,Estonia,2017-11,Coal and manufactured gases,0
573,Estonia,2017-12,Coal and manufactured gases,0
574,Estonia,2018-01,Coal and manufactured gases,0
575,Estonia,2018-02,Coal and manufactured gases,0
576,Estonia,2018-03,Coal and manufactured gases,0
577,Estonia,2018-04,Coal and manufactured gases,0
578,Estonia,2018-05,Coal and manufactured gases,0
579,Estonia,2018-06,Coal and manufactured gases,0
580,Estonia,2018-07,Coal and manufactured gases,0
581,Estonia,2018-08,Coal and manufactured gases,0
582,Estonia,2018-09,Coal and manufactured gases,0
583,Estonia,2018-10,Coal and manufactured gases,0
584,Estonia,2018-11,Coal and manufactured gases,0
585,Estonia,2018-12,Coal and manufactured gases,0
586,Estonia,2019-01,Coal and manufactured gases,0
587,Estonia,2019-02,Coal and manufactured gases,0
588,Estonia,2019-03,Coal and manufactured gases,0
589,Estonia,2019-04,Coal and manufactured gases,0
590,Estonia,2019-05,Coal and manufactured gases,0
591,Estonia,2019-06,Coal and manufactured gases,0
592,Estonia,2019-07,Coal and manufactured gases,0
593,Estonia,2019-08,Coal and manufactured gases,0
594,Estonia,2019-09,Coal and manufactured gases,0
595,Estonia,2019-10,Coal and manufactured gases,0
596,Estonia,2019-11,Coal and manufactured gases,0
597,Estonia,2019-12,Coal and manufactured gases,0
598,Estonia,2020-01,Coal and manufactured gases,0
599,Estonia,2020-02,Coal and manufactured gases,0
600,Estonia,2020-03,Coal and manufactured gases,0
601,Estonia,2020-04,Coal and manufactured gases,0
602,Estonia,2020-05,Coal and manufactured gases,0
603,Estonia,2020-06,Coal and manufactured gases,0
604,Estonia,2020-07,Coal and manufactured gases,0
605,Estonia,2020-08,Coal and manufactured gases,0
606,Estonia,2020-09,Coal and manufactured gases,0
607,Estonia,2020-10,Coal and manufactured gases,0
608,Estonia,2020-11,Coal and manufactured gases,0
609,Estonia,2020-12,Coal and manufactured gases,0
610,Estonia,2021-01,Coal and manufactured gases,0
611,Estonia,2021-02,Coal and manufactured gases,0
612,Estonia,2021-03,Coal and manufactured gases,0
613,Estonia,2021-04,Coal and manufactured gases,0
614,Estonia,2021-05,Coal and manufactured gases,0
615,Estonia,2021-06,Coal and manufactured gases,0
616,Estonia,2021-07,Coal and manufactured gases,0
617,Estonia,2021-08,Coal and manufactured gases,0
618,Estonia,2021-09,Coal and manufactured gases,0
619,Estonia,2021-10,Coal and manufactured gases,0
620,Estonia,2021-11,Coal and manufactured gases,0
621,Estonia,2021-12,Coal and manufactured gases,0
622,Estonia,2022-01,Coal and manufactured gases,0
623,Estonia,2022-02,Coal and manufactured gases,0
624,Estonia,2022-03,Coal and manufactured gases,0
625,Estonia,2022-04,Coal and manufactured gases,0
626,Estonia,2022-05,Coal and manufactured gases,0
627,Greece,2017-01,Coal and manufactured gases,1708.24
628,Greece,2017-02,Coal and manufactured gases,1573.38
629,Greece,2017-03,Coal and manufactured gases,1330.77
630,Greece,2017-04,Coal and manufactured gases,1129.27
631,Greece,2017-05,Coal and manufactured gases,1080.31
632,Greece,2017-06,Coal and manufactured gases,1214.6
633,Greece,2017-07,Coal and manufactured gases,1466.09
634,Greece,2017-08,Coal and manufactured gases,1345.53
635,Greece,2017-09,Coal and manufactured gases,1202.26
636,Greece,2017-10,Coal and manufactured gases,1460.3
637,Greece,2017-11,Coal and manufactured gases,1529.2
638,Greece,2017-12,Coal and manufactured gases,1346.76
639,Greece,2018-01,Coal and manufactured gases,1551.72
640,Greece,2018-02,Coal and manufactured gases,1313.08
641,Greece,2018-03,Coal and manufactured gases,896.08
642,Greece,2018-04,Coal and manufactured gases,626.39
643,Greece,2018-05,Coal and manufactured gases,1096.32
644,Greece,2018-06,Coal and manufactured gases,1365.34
645,Greece,2018-07,Coal and manufactured gases,1562.2
646,Greece,2018-08,Coal and manufactured gases,1985.18
647,Greece,2018-09,Coal and manufactured gases,1167.14
648,Greece,2018-10,Coal and manufactured gases,992.01
649,Greece,2018-11,Coal and manufactured gases,1271.64
650,Greece,2018-12,Coal and manufactured gases,1594.03
651,Greece,2019-01,Coal and manufactured gases,1381.78
652,Greece,2019-02,Coal and manufactured gases,884.71
653,Greece,2019-03,Coal and manufactured gases,995.42
654,Greece,2019-04,Coal and manufactured gases,905.86
655,Greece,2019-05,Coal and manufactured gases,733.48
656,Greece,2019-06,Coal and manufactured gases,841.791
657,Greece,2019-07,Coal and manufactured gases,795.49
658,Greece,2019-08,Coal and manufactured gases,819.955
659,Greece,2019-09,Coal and manufactured gases,610.059
660,Greece,2019-10,Coal and manufactured gases,680.233
661,Greece,2019-11,Coal and manufactured gases,762.824
662,Greece,2019-12,Coal and manufactured gases,1006.395
663,Greece,2020-01,Coal and manufactured gases,1030.32
664,Greece,2020-02,Coal and manufactured gases,756.84
665,Greece,2020-03,Coal and manufactured gases,457.069
666,Greece,2020-04,Coal and manufactured gases,338.206
667,Greece,2020-05,Coal and manufactured gases,210.61
668,Greece,2020-06,Coal and manufactured gases,206.898
669,Greece,2020-07,Coal and manufactured gases,293.98
670,Greece,2020-08,Coal and manufactured gases,330.832
671,Greece,2020-09,Coal and manufactured gases,311.626
672,Greece,2020-10,Coal and manufactured gases,338.599
673,Greece,2020-11,Coal and manufactured gases,616.99
674,Greece,2020-12,Coal and manufactured gases,829.83
675,Greece,2021-01,Coal and manufactured gases,582.289
676,Greece,2021-02,Coal and manufactured gases,517.47
677,Greece,2021-03,Coal and manufactured gases,644.07
678,Greece,2021-04,Coal and manufactured gases,411.78
679,Greece,2021-05,Coal and manufactured gases,363.609
680,Greece,2021-06,Coal and manufactured gases,253.961
681,Greece,2021-07,Coal and manufactured gases,458.755
682,Greece,2021-08,Coal and manufactured gases,622.2
683,Greece,2021-09,Coal and manufactured gases,357.92
684,Greece,2021-10,Coal and manufactured gases,361.527
685,Greece,2021-11,Coal and manufactured gases,296.69
686,Greece,2021-12,Coal and manufactured gases,470.82
687,Greece,2022-01,Coal and manufactured gases,509.13
688,Greece,2022-02,Coal and manufactured gases,412.58
689,Greece,2022-03,Coal and manufactured gases,671.61
690,Greece,2022-04,Coal and manufactured gases,176.13
691,Greece,2022-05,Coal and manufactured gases,222.83
692,Spain,2017-01,Coal and manufactured gases,5387.197
693,Spain,2017-02,Coal and manufactured gases,3516.025
694,Spain,2017-03,Coal and manufactured gases,1969.144
695,Spain,2017-04,Coal and manufactured gases,2090.845
696,Spain,2017-05,Coal and manufactured gases,3763.71
697,Spain,2017-06,Coal and manufactured gases,4533.751
698,Spain,2017-07,Coal and manufactured gases,4310.643
699,Spain,2017-08,Coal and manufactured gases,3248.54
700,Spain,2017-09,Coal and manufactured gases,3073.648
701,Spain,2017-10,Coal and manufactured gases,4107.69
702,Spain,2017-11,Coal and manufactured gases,4827.667
703,Spain,2017-12,Coal and manufactured gases,4345.733
704,Spain,2018-01,Coal and manufactured gases,3240.093
705,Spain,2018-02,Coal and manufactured gases,3693.524
706,Spain,2018-03,Coal and manufactured gases,1538.418
707,Spain,2018-04,Coal and manufactured gases,1569.275
708,Spain,2018-05,Coal and manufactured gases,2462.212
709,Spain,2018-06,Coal and manufactured gases,2497.818
710,Spain,2018-07,Coal and manufactured gases,3730.242
711,Spain,2018-08,Coal and manufactured gases,3753.957
712,Spain,2018-09,Coal and manufactured gases,4375.738
713,Spain,2018-10,Coal and manufactured gases,3551.179
714,Spain,2018-11,Coal and manufactured gases,3983.478
715,Spain,2018-12,Coal and manufactured gases,3026.443
716,Spain,2019-01,Coal and manufactured gases,3291.832
717,Spain,2019-02,Coal and manufactured gases,2410.498
718,Spain,2019-03,Coal and manufactured gases,965.695
719,Spain,2019-04,Coal and manufactured gases,849.16
720,Spain,2019-05,Coal and manufactured gases,464.528
721,Spain,2019-06,Coal and manufactured gases,515.525
722,Spain,2019-07,Coal and manufactured gases,835.35
723,Spain,2019-08,Coal and manufactured gases,598.957
724,Spain,2019-09,Coal and manufactured gases,683.202
725,Spain,2019-10,Coal and manufactured gases,866.484
726,Spain,2019-11,Coal and manufactured gases,676.744
727,Spain,2019-12,Coal and manufactured gases,511.833
728,Spain,2020-01,Coal and manufactured gases,865.902
729,Spain,2020-02,Coal and manufactured gases,821.223
730,Spain,2020-03,Coal and manufactured gases,474.653
731,Spain,2020-04,Coal and manufactured gases,305.165
732,Spain,2020-05,Coal and manufactured gases,242.8
733,Spain,2020-06,Coal and manufactured gases,361.539
734,Spain,2020-07,Coal and manufactured gases,302.225
735,Spain,2020-08,Coal and manufactured gases,337.223
736,Spain,2020-09,Coal and manufactured gases,351.249
737,Spain,2020-10,Coal and manufactured gases,304.642
738,Spain,2020-11,Coal and manufactured gases,355.09
739,Spain,2020-12,Coal and manufactured gases,300.248
740,Spain,2021-01,Coal and manufactured gases,557.915
741,Spain,2021-02,Coal and manufactured gases,176.467
742,Spain,2021-03,Coal and manufactured gases,242.255
743,Spain,2021-04,Coal and manufactured gases,270.349
744,Spain,2021-05,Coal and manufactured gases,332.362
745,Spain,2021-06,Coal and manufactured gases,473.944
746,Spain,2021-07,Coal and manufactured gases,311.71
747,Spain,2021-08,Coal and manufactured gases,319.616
748,Spain,2021-09,Coal and manufactured gases,477.382
749,Spain,2021-10,Coal and manufactured gases,527.604
750,Spain,2021-11,Coal and manufactured gases,576.855
751,Spain,2021-12,Coal and manufactured gases,720.481
752,Spain,2022-01,Coal and manufactured gases,709.964
753,Spain,2022-02,Coal and manufactured gases,568.631
754,Spain,2022-03,Coal and manufactured gases,705.226
755,Spain,2022-04,Coal and manufactured gases,691.199
756,Spain,2022-05,Coal and manufactured gases,527.364
757,Spain,2022-06,Coal and manufactured gases,833.22
758,Finland,2017-01,Coal and manufactured gases,1046
759,Finland,2017-02,Coal and manufactured gases,1005
760,Finland,2017-03,Coal and manufactured gases,1031
761,Finland,2017-04,Coal and manufactured gases,854
762,Finland,2017-05,Coal and manufactured gases,772
763,Finland,2017-06,Coal and manufactured gases,435
764,Finland,2017-07,Coal and manufactured gases,316
765,Finland,2017-08,Coal and manufactured gases,287
766,Finland,2017-09,Coal and manufactured gases,449
767,Finland,2017-10,Coal and manufactured gases,792
768,Finland,2017-11,Coal and manufactured gases,853
769,Finland,2017-12,Coal and manufactured gases,908
770,Finland,2018-01,Coal and manufactured gases,1004
771,Finland,2018-02,Coal and manufactured gases,998
772,Finland,2018-03,Coal and manufactured gases,1237
773,Finland,2018-04,Coal and manufactured gases,795
774,Finland,2018-05,Coal and manufactured gases,468
775,Finland,2018-06,Coal and manufactured gases,381
776,Finland,2018-07,Coal and manufactured gases,549
777,Finland,2018-08,Coal and manufactured gases,385
778,Finland,2018-09,Coal and manufactured gases,452
779,Finland,2018-10,Coal and manufactured gases,724
780,Finland,2018-11,Coal and manufactured gases,904
781,Finland,2018-12,Coal and manufactured gases,1061
782,Finland,2019-01,Coal and manufactured gases,1229
783,Finland,2019-02,Coal and manufactured gases,927
784,Finland,2019-03,Coal and manufactured gases,930
785,Finland,2019-04,Coal and manufactured gases,631
786,Finland,2019-05,Coal and manufactured gases,503
787,Finland,2019-06,Coal and manufactured gases,270
788,Finland,2019-07,Coal and manufactured gases,271
789,Finland,2019-08,Coal and manufactured gases,250
790,Finland,2019-09,Coal and manufactured gases,475
791,Finland,2019-10,Coal and manufactured gases,727
792,Finland,2019-11,Coal and manufactured gases,825
793,Finland,2019-12,Coal and manufactured gases,769
794,Finland,2020-01,Coal and manufactured gases,712
795,Finland,2020-02,Coal and manufactured gases,723
796,Finland,2020-03,Coal and manufactured gases,664
797,Finland,2020-04,Coal and manufactured gases,546
798,Finland,2020-05,Coal and manufactured gases,316
